case_id,tool_id,model,mutation_operator,oracle_detected,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds
case_000970,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9885057471264368,1.0,0.011494252874,True,True,False,0,0,0,1,2.8148
case_000971,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9959016393442623,0.9959016393442623,0.0,False,False,False,1,1,0,1,7.7134
case_000972,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9988610478359908,0.9988610478359908,0.0,False,False,False,0,1,0,1,11.8088
case_000973,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,0,0,0,1,1.2463
case_000974,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.4882
case_000977,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.7727272727272727,1.0,0.227272727273,True,True,False,0,0,0,1,1.83
case_000978,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.2846
case_000979,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.47161572052401746,0.4672489082969432,-0.004366812227,False,False,True,0,0,0,1,7.7448
case_000989,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.5769230769230769,1.0,0.423076923077,True,True,False,0,0,0,1,1.5966
case_000990,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.7948717948717948,0.7948717948717948,0.0,False,False,False,0,0,0,1,2.434
case_000991,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9956140350877193,0.9956140350877193,0.0,False,False,False,0,1,0,1,8.7857
case_000992,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.951764705882353,0.951764705882353,0.0,False,False,False,0,1,0,1,11.0244
case_000993,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.75,0.75,False,True,False,0,0,0,1,1.622
case_000996,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9987878787878788,0.9987878787878788,0.0,False,False,False,1,1,0,1,8.0594
case_000997,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2526
case_000998,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9078947368421053,0.9078947368421053,0.0,False,False,False,0,0,0,1,2.8522
case_001005,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,complete_repair,0.95,1.0,0.05,True,True,False,0,0,0,1,1.2196
case_001008,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9988674971687429,0.9988674971687429,0.0,False,False,False,0,1,0,1,9.877
case_001009,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9523809523809523,0.9523809523809523,0.0,False,False,False,1,1,0,1,1.2754
case_001010,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9186046511627907,0.9186046511627907,0.0,False,False,False,0,1,0,1,3.192
case_001011,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,regression,0.9959016393442623,0.9918032786885246,-0.004098360656,False,False,True,0,0,0,1,7.4021
case_001012,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,10.2776
case_001015,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.9955555555555555,0.9911111111111112,-0.004444444444,False,False,True,0,0,0,1,8.4594
case_001016,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9987893462469734,0.9987893462469734,0.0,False,False,False,1,1,0,1,8.7502
case_001017,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.2264
case_001027,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9153225806451613,0.9153225806451613,0.0,False,False,False,1,1,0,1,10.0596
case_001028,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.98676293622142,0.98676293622142,0.0,False,False,False,1,1,0,1,9.6841
case_001029,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.126
case_001030,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,0,0,1,2.2973
case_001031,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,13.1633
case_001034,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9875,1.0,0.0125,True,True,False,0,0,0,1,2.3056
case_001035,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.99609375,0.99609375,0.0,False,False,False,1,1,0,1,12.647
case_001036,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.986904761904762,0.986904761904762,0.0,False,False,False,1,1,0,1,8.3267
case_001043,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.9961832061068703,0.9961832061068703,0.0,False,False,False,0,1,0,1,7.8024
case_001046,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9859154929577465,0.9859154929577465,0.0,False,False,False,0,0,0,1,2.6307
case_001047,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9956331877729258,0.9956331877729258,0.0,False,False,False,1,1,0,1,9.7726
case_001048,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9704545454545455,0.9704545454545455,0.0,False,False,False,1,1,0,1,10.4965
case_001049,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,complete_repair,0.7727272727272727,1.0,0.227272727273,True,True,False,0,0,0,1,1.8572
case_001050,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.3848
case_001053,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9615384615384616,1.0,0.038461538462,True,True,False,0,0,0,1,1.1452
case_001054,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9102564102564102,0.9102564102564102,0.0,False,False,False,0,0,0,1,2.2968
case_001055,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.9959677419354839,0.9919354838709677,-0.004032258065,False,False,True,0,0,0,1,9.7454
case_001065,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9615384615384616,1.0,0.038461538462,True,True,False,0,0,0,1,1.5384
case_001066,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9868421052631579,1.0,0.013157894737,True,True,False,0,0,0,1,2.3581
case_001067,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9956331877729258,0.9956331877729258,0.0,False,False,False,0,1,0,1,8.6759
case_001068,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9325301204819277,0.9325301204819277,0.0,False,False,False,1,1,0,1,8.387
case_001069,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.5238095238095238,1.0,0.47619047619,True,True,False,0,0,0,1,2.0891
case_001072,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9988038277511961,0.9988038277511961,0.0,False,False,False,1,1,0,1,15.0611
case_001073,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9523809523809523,0.9523809523809523,0.0,False,False,False,0,0,0,1,1.1935
case_001074,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,2.3567
case_001084,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9988826815642458,0.9988826815642458,0.0,False,False,False,1,1,0,1,8.2038
case_001085,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.7619047619047619,0.7619047619047619,0.0,False,False,False,0,1,0,1,1.3983
case_001086,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,1,1,0,1,2.3647
case_001087,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9959514170040485,0.9959514170040485,0.0,False,False,False,0,1,0,1,14.2892
case_001088,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,14.3782
case_001091,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9635627530364372,0.9635627530364372,0.0,False,False,False,1,1,0,1,10.7941
case_001092,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9869976359338062,0.9869976359338062,0.0,False,False,False,1,1,0,1,13.9982
case_001093,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.2611
case_001103,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.995475113122172,0.995475113122172,0.0,False,False,False,0,1,0,1,10.93
case_001104,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988193624557261,0.9988193624557261,0.0,False,False,False,1,1,0,1,11.8652
case_001105,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.7727272727272727,0.7727272727272727,0.0,False,False,False,0,0,0,1,1.2972
case_001106,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,2.3854
case_001107,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,12.2767
case_001110,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,1,0,1,2.3878
case_001111,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,1,1,0,1,8.6559
case_001112,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9988023952095808,0.9988023952095808,0.0,False,False,False,0,1,0,1,12.8553
case_001122,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.989247311827957,1.0,0.010752688172,True,True,False,0,0,0,1,2.892
case_001123,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9957264957264957,0.9957264957264957,0.0,False,False,False,0,1,0,1,8.2079
case_001124,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9974937343358395,0.9974937343358395,0.0,False,False,False,1,1,0,1,8.3712
case_001125,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.2113
case_001126,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,7.963
case_001129,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2928
case_001130,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9878048780487805,1.0,0.012195121951,True,True,False,0,0,0,1,2.4909
case_001131,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,failed,tool_error,0.9962121212121212,0.9962121212121212,0.0,False,False,False,1,0,0,0,0.0
case_001141,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.5081
case_001142,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.6575342465753424,1.0,0.342465753425,True,True,False,0,0,0,1,5.3488
case_001143,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.995475113122172,0.995475113122172,0.0,False,False,False,0,1,0,1,12.9941
case_001144,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9879781420765027,0.9879781420765027,0.0,False,False,False,1,1,0,1,8.4439
case_001145,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.7727272727272727,0.772727272727,False,True,False,0,0,0,1,1.5423
case_001148,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,0,1,0,1,10.4785
case_001149,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.1324
case_001150,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,complete_repair,0.5256410256410257,1.0,0.474358974359,True,True,False,0,0,0,1,2.5973
